State_Raw,County_Raw,Count_Total_Population,Count_Kids_0_18,Count_Working_Age_19_64,Count_Seniors_65Plus,Count_Medicaid_Enrollees,Estimated_Medicaid_Spend,Estimated_Total_County_Spend,ACCESS2,ARTHRITIS,BINGE,BPHIGH,BPMED,CANCER,CASTHMA,CHD,CHECKUP,CHOLSCREEN,COGNITION,COLON_SCREEN,COPD,CSMOKING,DENTAL,DEPRESSION,DIABETES,DISABILITY,EMOTIONSPT,FOODINSECU,FOODSTAMP,GHLTH,HEARING,HIGHCHOL,HOUSINSECU,INDEPLIVE,LACKTRPT,LONELINESS,LPA,MAMMOUSE,MHLTH,MOBILITY,OBESITY,PHLTH,SELFCARE,SHUTUTILITY,SLEEP,STROKE,TEETHLOST,VISION,COST_DRIVEN_BY_DIABETES,COST_DRIVEN_BY_CANCER,COST_DRIVEN_BY_COPD,COST_DRIVEN_BY_OBESITY
Florida,Broward County,1946127,406732,1196801,342594,320352,2947238400,30748806600,17.3,19.9,15.4,36.3,78.4,7.6,9.2,6.7,77.4,87.5,13.7,59.6,5.3,11.8,56.1,16.2,13.5,27.3,,,,19.6,6.6,38.2,,7.6,,,25.2,76.0,15.7,14.8,30.4,13.8,3.7,,39.7,3.7,12.4,6.2,4401205133.0,5620414776.0,1186164406.0,2011516867.0
Florida,Calhoun County,13593,2713,8452,2428,3193,29375600,214769400,17.3,26.0,15.6,40.3,77.2,7.4,10.6,9.2,77.2,79.9,19.0,56.2,11.1,20.2,48.5,19.9,12.8,39.5,,,,26.4,9.2,40.6,,10.9,,,32.7,70.5,19.6,16.6,39.9,17.8,5.6,,40.9,4.0,20.5,7.0,29146872.0,38223516.0,17351464.0,18440264.0
Florida,Charlotte County,195083,23070,93140,78873,27064,248988800,3082311400,11.4,24.2,19.0,45.1,83.9,14.4,9.9,5.6,75.4,90.8,14.4,59.1,9.7,14.2,58.3,19.0,9.8,35.3,,,,20.1,11.1,33.2,,8.2,,,21.6,74.7,18.5,18.6,31.6,15.8,4.2,,37.1,2.8,15.6,5.7,320266981.0,1067494176.0,217615086.0,209597175.0
Florida,Citrus County,158693,23508,77526,57659,30236,278171200,2507349400,13.7,36.5,12.2,42.6,83.8,13.4,10.1,11.1,81.9,82.5,16.1,57.8,7.4,16.6,59.6,21.2,10.2,37.8,,,,22.9,11.4,46.1,,9.4,,,25.0,75.5,15.9,13.3,32.3,17.1,3.7,,39.6,5.3,16.4,5.3,271159364.0,808064756.0,135047743.0,174276653.0
Florida,Clay County,223436,51316,134579,37541,31412,288990400,3530288800,12.3,26.2,17.0,36.9,76.8,9.0,10.0,6.6,78.1,84.9,13.7,67.0,6.0,13.5,59.5,19.6,12.2,30.4,,,,16.9,6.9,38.5,,7.6,,,24.4,70.1,18.7,13.4,34.9,13.7,3.2,,39.6,3.4,8.2,4.8,456645984.0,764151120.0,154170840.0,265129158.0
Florida,Collier County,387681,63637,193952,130092,48197,443412400,6125359800,15.2,31.3,12.3,39.2,57.2,13.3,8.6,9.4,80.5,85.0,13.3,61.3,8.0,11.2,59.1,16.9,13.7,25.3,,,,18.8,10.0,31.8,,7.5,,,24.6,71.6,13.3,10.6,28.0,14.4,3.9,,29.9,4.4,14.3,4.8,889737199.0,1959339774.0,356666520.0,369072312.0
Florida,Columbia County,70755,15746,40866,14143,16318,150125600,1117929000,15.5,31.0,16.0,36.3,78.1,7.2,10.3,8.9,75.2,84.3,17.9,61.3,8.4,18.2,50.0,20.1,15.1,33.3,,,,22.8,7.2,40.6,,10.4,,,31.5,67.7,19.8,18.3,39.7,16.7,4.6,,39.3,3.7,22.8,6.9,178978452.0,193585680.0,68349330.0,95505099.0
Florida,DeSoto County,34719,6291,20174,8254,8340,76728000,548560200,27.0,24.7,13.5,42.4,78.8,9.3,10.0,10.7,76.6,79.4,19.6,54.6,9.8,20.4,43.1,18.6,14.7,40.5,,,,31.3,10.9,44.4,,12.3,,,38.6,69.6,18.9,19.0,41.0,18.0,6.6,,41.2,4.2,21.8,8.9,85497065.0,122696946.0,39128313.0,48398286.0
Florida,Dixie County,16952,3085,9860,4007,4590,42228000,267841600,17.3,34.7,14.0,43.3,79.7,10.6,10.3,10.6,72.7,84.0,19.5,53.3,9.5,20.7,43.6,21.3,12.3,41.2,,,,26.5,10.5,40.7,,10.6,,,30.0,70.1,19.2,21.0,34.8,18.5,5.7,,40.2,3.9,24.7,6.8,34929528.0,68282656.0,18520060.0,20057606.0
Florida,Duval County,1007189,226707,629612,150870,187928,1728937600,15913586200,13.6,25.2,15.2,33.7,75.4,6.8,10.3,6.3,76.4,84.6,15.0,62.1,6.5,14.0,54.9,19.8,12.8,31.0,,,,20.4,6.1,34.1,,8.5,,,27.1,77.8,18.2,13.1,34.3,14.0,3.8,,42.4,3.5,14.6,5.7,2159671056.0,2602576376.0,752873778.0,1174583812.0
Florida,Escambia County,323275,67902,198313,57060,63734,586352800,5107745000,12.4,27.3,17.1,38.8,76.2,8.6,10.6,6.1,75.6,84.0,15.7,57.1,6.9,14.8,54.6,20.5,12.8,32.2,,,,19.8,7.0,33.2,,9.0,,,25.5,73.7,18.9,15.1,36.4,14.6,3.8,,38.1,3.3,10.9,5.6,693184358.0,1056462700.0,256518713.0,400085140.0
Florida,Flagler County,121710,19878,63999,37833,18447,169712400,1923018000,12.7,23.3,13.1,39.2,82.0,12.1,9.9,9.0,81.4,84.7,12.6,62.5,8.6,13.0,59.4,18.3,9.3,28.1,,,,18.8,9.3,44.6,,7.8,,,21.7,78.1,14.8,11.3,30.6,12.7,4.0,,38.1,2.8,7.3,4.5,189616391.0,559622580.0,120371190.0,126627084.0
